name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,bug
org.apache.lucene.store.IndexInput,14,1,3,24,17,89,24,0,14,0.923076923,224,1.0,0,0.0,0.271428571,0,0,14.92857143,1,0.9286,-0.036929965019226074,0.00819411315023899,0.014882815070450306,-0.04283514618873596,0.02477901056408882,0.01216704212129116,0.03748956322669983,0.02522149123251438,-0.015158581547439098,-0.03581468388438225,0.03548106551170349,0.009507673792541027,0.02599617838859558,0.03190554305911064,0.009561395272612572,-0.030638057738542557,-3.148317409795709e-05,0.04134149104356766,-0.030492741614580154,0.047191403806209564,0
org.apache.lucene.analysis.standard.CharStream,10,1,0,3,10,45,3,0,10,2.0,10,0.0,0,0.0,0.6,0,0,0.0,1,1.0,-0.011468196287751198,-0.04256747290492058,-0.04905575513839722,0.02475382760167122,-0.033104173839092255,0.014827484264969826,0.013871913775801659,-0.03503391146659851,-0.015680085867643356,-0.029037808999419212,-0.04282277822494507,0.00019083023653365672,0.04893527552485466,-0.033379413187503815,-0.02180926874279976,0.041651636362075806,0.0464925654232502,0.049077026546001434,-0.04946158453822136,0.025239771232008934,1
org.apache.lucene.analysis.standard.FastCharStream,14,1,0,2,25,3,1,1,13,0.602564103,237,0.0,0,0.0,0.404761905,0,0,15.5,1,0.9286,-0.03321045637130737,0.03439922258257866,0.030704492703080177,-0.01687803864479065,0.0344206802546978,-0.039331961423158646,0.02274782583117485,0.022901857271790504,0.02961640991270542,0.0293975118547678,-0.013316738419234753,0.01947801187634468,-0.030542636290192604,-0.0322948582470417,0.01371508277952671,-0.047330938279628754,-0.0014954566722735763,0.005455684848129749,0.04002230614423752,-0.035007935017347336,0
org.apache.lucene.search.FieldCacheImpl,14,1,0,12,51,67,1,12,8,0.641025641,764,0.666666667,2,0.0,0.401709402,0,0,53.35714286,2,1.1429,-0.007826942019164562,-0.0028614283073693514,-0.03131435438990593,0.03717023879289627,-0.03295746445655823,-0.03619638830423355,-0.013785731978714466,-0.007577002048492432,-0.03817858546972275,0.0034912049304693937,-0.02663055621087551,-0.00637772073969245,-0.03682555630803108,0.009802842512726784,0.01636599376797676,-0.0001156926155090332,-0.027241790667176247,-0.008630430325865746,0.03542458266019821,0.018681293353438377,1
org.apache.lucene.search.ReqExclScorer,7,2,0,4,16,0,1,3,6,0.333333333,179,1.0,2,0.571428571,0.476190476,1,3,24.14285714,1,0.8571,0.008355963043868542,-0.010992544703185558,0.047568004578351974,0.04746927693486214,-0.048870235681533813,0.012526142410933971,0.030783463269472122,0.019362282007932663,0.010113936848938465,0.0021525085903704166,0.003368157194927335,-0.01910318061709404,-0.03570125252008438,-0.01044436078518629,0.019619489088654518,0.04409341886639595,0.04629575088620186,-0.029879683628678322,-0.04701335355639458,0.048821885138750076,0
org.apache.lucene.analysis.PorterStemFilter,2,3,0,4,6,0,0,4,2,0.0,35,1.0,1,0.75,0.75,0,0,16.0,1,0.5,0.047091834247112274,-0.04168055206537247,0.04508521035313606,-0.04856560751795769,0.045997798442840576,0.00936356745660305,0.013302242383360863,-0.029293006286025047,0.04219592735171318,0.030218154191970825,-0.02743569016456604,-0.04749409481883049,0.034842006862163544,-0.027679651975631714,-0.04660661146044731,0.012986784800887108,-0.024890054017305374,-0.03680025413632393,0.04865279048681259,-0.0079291220754385,0
org.apache.lucene.index.IndexModifier,26,1,0,7,55,0,0,7,22,0.344,707,1.0,4,0.0,0.184615385,0,0,25.80769231,2,1.1538,-0.02790023759007454,-0.04276799410581589,0.007501429412513971,0.015899812802672386,-0.040483005344867706,-0.04467131569981575,0.04585661366581917,0.008218872360885143,0.00437163095921278,0.012391162104904652,-0.01753571629524231,0.008675199933350086,0.009790414944291115,0.04903000593185425,-0.028040653094649315,0.011365133337676525,0.031535714864730835,-0.03338665887713432,-0.04466895014047623,0.04328108951449394,1
org.apache.lucene.index.SegmentTermEnum,13,2,0,9,38,0,3,6,4,0.75,354,0.571428571,6,0.294117647,0.211538462,1,2,25.15384615,1,0.9231,0.019328922033309937,0.01018484216183424,0.00627324590459466,0.044231630861759186,0.03130350634455681,-0.02535315230488777,0.013639146462082863,0.012725514359772205,0.011989128775894642,0.04166527837514877,-0.034567080438137054,-0.011497157625854015,0.005044746212661266,0.03188878297805786,-0.0032436668407171965,0.03964059427380562,-0.02325958013534546,-0.045156996697187424,-0.03527049347758293,-0.02068847417831421,1
org.apache.lucene.search.Searchable,10,1,0,16,10,45,6,10,10,2.0,10,0.0,0,0.0,0.288888889,0,0,0.0,1,1.0,-0.006988567300140858,-0.0437341146171093,-0.0006289601442404091,-0.012837862595915794,0.0019303858280181885,0.03639831021428108,-0.03520730137825012,-0.01973237469792366,-0.033323027193546295,-0.017720574513077736,-0.0165791567414999,0.010685604996979237,0.016640841960906982,-0.024785935878753662,-0.02273145318031311,0.005693471524864435,0.027267415076494217,0.026868248358368874,-0.01484268344938755,-0.021332627162337303,1
org.apache.lucene.index.SegmentTermPositionVector,4,2,0,4,5,0,1,3,3,0.666666667,65,0.666666667,1,0.777777778,0.476190476,0,0,14.5,4,2.0,-0.01371314562857151,0.0005446613067761064,0.010172784328460693,-0.046448417007923126,0.02419574186205864,0.016860593110322952,-0.0008696496370248497,-0.017486661672592163,-0.038023315370082855,0.037980277091264725,-0.04301592707633972,-0.03692097216844559,0.02225828729569912,-0.04255715012550354,-0.016420727595686913,-0.010452782735228539,-0.009513896889984608,-0.03417645022273064,0.02148262783885002,0.004994309041649103,1
org.apache.lucene.analysis.WordlistLoader,4,1,0,2,18,6,2,0,3,2.0,102,0.0,0,0.0,0.25,0,0,24.5,2,1.0,0.026914631947875023,0.04905344918370247,-0.035273872315883636,-0.002912533236667514,-0.025322670117020607,0.032175131142139435,0.04828651621937752,-0.0016653120983392,0.025702226907014847,0.03269340470433235,0.022045213729143143,-0.04015616700053215,0.015513217076659203,-0.007431930396705866,-0.010805398225784302,0.027010416612029076,-0.006585299968719482,0.04963734745979309,-0.003195893717929721,0.0013181448448449373,0
org.apache.lucene.analysis.LowerCaseFilter,2,3,0,4,5,1,1,3,2,2.0,21,0.0,0,0.75,0.75,0,0,9.5,1,0.5,-0.035264529287815094,-0.005866581108421087,0.0077971043065190315,0.02124485932290554,0.03570674732327461,-0.017733478918671608,0.036376941949129105,-0.027854854241013527,-0.010974126867949963,0.04542381316423416,0.026911616325378418,-0.042425286024808884,-0.008278220891952515,-0.04419110342860222,-0.008209395222365856,0.028278088197112083,-0.037091486155986786,0.02755034528672695,0.03045029565691948,-0.018852394074201584,0
org.apache.lucene.index.MultiReader,26,2,0,15,56,0,1,14,17,0.668571429,601,1.0,1,0.696202532,0.174825175,1,5,21.84615385,6,1.3462,-0.03912416100502014,0.0491819866001606,-0.03858397528529167,-0.015150380320847034,0.048714250326156616,0.005717933177947998,-0.02772553637623787,0.005633115768432617,-0.02045716717839241,-0.033712584525346756,-0.038791537284851074,0.023790795356035233,-0.04516436904668808,0.02030663564801216,-0.027629321441054344,0.027139419689774513,-0.021827537566423416,-0.027918588370084763,0.031756192445755005,-0.04322655126452446,1
org.apache.lucene.search.spans.SpanScorer,7,2,0,6,25,0,1,5,5,0.520833333,201,1.0,2,0.571428571,0.30952381,1,3,26.57142857,1,0.8571,-0.010963642969727516,-0.027408987283706665,0.03760550171136856,0.03250851482152939,-0.021803611889481544,0.011634165421128273,-0.029768306761980057,0.0011824786197394133,0.047308795154094696,-0.013049209490418434,-0.02593858912587166,-0.03698604553937912,-0.014559710398316383,-0.004321569111198187,0.01763930916786194,0.0487094447016716,-0.016946375370025635,0.00950884260237217,0.04840504378080368,0.007657933048903942,1
org.apache.lucene.search.spans.SpanWeight,7,1,0,11,37,0,1,11,7,0.69047619,348,1.0,2,0.0,0.30952381,0,0,47.71428571,1,0.8571,0.030093884095549583,0.013175154104828835,0.03849716857075691,0.031969211995601654,0.039712853729724884,0.04328703135251999,-0.04947877675294876,-0.03377852588891983,0.006687873508781195,0.03220151737332344,0.03686907887458801,0.027584904804825783,0.038308124989271164,-0.02562784031033516,0.03292204812169075,-0.02054186537861824,-0.045276712626218796,0.04570839926600456,0.006657022051513195,-0.013798397965729237,1
org.apache.lucene.queryParser.CharStream,10,1,0,3,10,45,3,0,10,2.0,10,0.0,0,0.0,0.6,0,0,0.0,1,1.0,-0.03872400522232056,0.0008690297836437821,0.023490792140364647,0.024000156670808792,-0.023276353254914284,0.008752363733947277,0.03905613347887993,-0.027869094163179398,-0.01893877424299717,-0.0029877007473260164,-0.023598801344633102,0.04348430037498474,0.03771064430475235,0.04610707238316536,0.04681443050503731,-0.042254190891981125,-0.0023986995220184326,-0.03803190588951111,-0.024048835039138794,-0.04419853165745735,0
org.apache.lucene.search.PhrasePositions,5,1,0,5,12,0,4,1,0,0.583333333,94,0.0,2,0.0,0.533333333,0,0,16.6,1,0.8,-0.0262782983481884,0.030603569000959396,0.021786535158753395,0.013031775131821632,-0.00745541462674737,-0.01373031735420227,0.044964682310819626,0.026078874245285988,-0.010812598280608654,-0.04735155031085014,-0.03713025897741318,-0.005318707320839167,-0.003974735736846924,-0.012814546003937721,0.048413604497909546,-0.0022926032543182373,0.029368806630373,-0.03723793476819992,-0.012530368752777576,-0.02774931862950325,1
org.apache.lucene.search.SortComparator,3,1,0,6,7,3,3,5,2,2.0,21,0.0,0,0.0,0.666666667,0,0,6.0,1,0.6667,-0.02658817730844021,0.0059448122046887875,-0.008966070599853992,-0.018163174390792847,-0.03507189825177193,0.04827215522527695,0.01487913727760315,-0.011406123638153076,-0.02092044986784458,0.03856893628835678,-0.03240927308797836,0.015607714653015137,0.003936785273253918,0.04161440208554268,0.034180887043476105,-0.014543235301971436,0.01267549954354763,-0.008330362848937511,-0.04727330803871155,-0.013067305088043213,0
org.apache.lucene.index.FieldInfos,19,1,0,18,51,145,12,6,15,0.920634921,437,0.285714286,0,0.0,0.257309942,0,0,21.63157895,7,1.4737,0.021892111748456955,-0.0427926704287529,-0.010744857601821423,0.015822649002075195,-0.04163796827197075,-0.03534456342458725,-0.04226870462298393,-0.027492959052324295,0.044280488044023514,0.035385243594646454,0.014428568072617054,-0.04277284815907478,0.02871616557240486,0.023167084902524948,0.0005948841571807861,-0.04421468824148178,-0.009418648667633533,0.0009543240303173661,-0.03878971189260483,0.012350797653198242,1
org.apache.lucene.index.CompoundFileWriter,6,1,0,6,39,0,1,5,5,0.6,337,1.0,1,0.0,0.333333333,0,0,54.33333333,4,1.3333,-0.02688159979879856,-0.010758871212601662,0.03171343728899956,0.00784304179251194,0.04157344251871109,-0.04158104211091995,-0.022879373282194138,-0.004020416643470526,0.04400089383125305,0.005531758069992065,0.007699889130890369,0.0064539252780377865,0.014613104052841663,-0.04697973281145096,0.016272008419036865,0.027323424816131592,0.02643163874745369,0.022199440747499466,-0.04043183848261833,-0.02029888704419136,1
org.apache.lucene.index.ParallelReader,27,2,0,13,80,193,3,13,21,0.814102564,479,1.0,0,0.679012346,0.181481481,1,6,16.51851852,2,1.037,0.025837648659944534,0.020298819988965988,0.03266140818595886,0.029390554875135422,0.000511729740537703,-0.04171649366617203,-0.010851239785552025,0.04537513852119446,-0.025399792939424515,0.005044519901275635,0.024373507127165794,-0.034640051424503326,0.04095437005162239,0.007367229554802179,0.012138748541474342,0.041538745164871216,0.007283127401024103,0.00444825878366828,-0.04712069034576416,0.04931212589144707,1
org.apache.lucene.search.TermScorer,9,2,0,10,32,0,1,9,7,0.545454545,409,1.0,2,0.5,0.285714286,1,3,43.22222222,2,1.0,-0.037563323974609375,-0.027018219232559204,0.03234686329960823,0.006777393631637096,-0.0330590084195137,0.00442194938659668,0.013385200873017311,-0.012644177302718163,-0.024800801649689674,0.025023777037858963,0.048109106719493866,-0.036823369562625885,-0.0005766093963757157,-0.012822294607758522,-0.0318257100880146,-0.006893277168273926,-0.026253927499055862,0.04529997706413269,-0.02895384468138218,0.018430376425385475,0
org.apache.lucene.search.FilteredQuery,9,2,0,8,25,0,1,8,8,0.3125,133,0.0,2,0.6,0.222222222,2,4,13.55555556,4,1.2222,0.008742153644561768,0.004235857632011175,0.005964136216789484,-0.01317141018807888,-0.029928922653198242,0.03661491721868515,0.03793687745928764,0.04148178547620773,-0.042994238436222076,0.013182127848267555,-0.01779981330037117,0.04810202121734619,0.014518839307129383,0.02320556715130806,0.011928075924515724,0.033042389899492264,-0.028716450557112694,0.0394720621407032,-0.012054610066115856,-0.022809427231550217,1
org.apache.lucene.util.PriorityQueue,12,1,10,13,13,0,13,0,8,0.454545455,275,1.0,0,0.0,0.444444444,0,0,21.66666667,7,2.0833,-0.026597071439027786,-0.028783386573195457,-0.038023222237825394,0.009532171301543713,0.0326293483376503,0.004410642199218273,0.006284743547439575,0.015857983380556107,0.04067332670092583,-0.03850030153989792,0.01130375824868679,-0.037370551377534866,0.018549060449004173,0.047552745789289474,0.0376012921333313,0.032130151987075806,0.040073879063129425,0.03275572508573532,0.03428338095545769,0.04341043904423714,0
org.apache.lucene.search.Similarity,16,1,2,42,25,108,40,4,15,0.866666667,91,1.0,1,0.0,0.185185185,0,0,4.5625,1,0.875,0.012850886210799217,0.004232645034790039,-0.012697202153503895,0.04678834229707718,0.013787543401122093,0.02047824300825596,-0.0059146760031580925,0.004522520117461681,0.033121537417173386,-0.003632503794506192,0.016707539558410645,-0.003360104514285922,0.026241987943649292,0.018199671059846878,0.012912648729979992,-0.026549464091658592,-0.023540502414107323,0.021540110930800438,-0.02953585423529148,-0.0009010314824990928,1
org.apache.lucene.search.FuzzyTermEnum,14,3,0,5,29,53,1,4,6,0.692307692,514,1.0,1,0.541666667,0.333333333,1,4,34.92857143,14,2.2857,0.005743729881942272,-0.011441278271377087,0.04684118553996086,0.006049639079719782,0.007450318429619074,0.01203204970806837,-0.009180033579468727,-0.024998169392347336,0.0011621474986895919,-0.010070902295410633,0.03300466388463974,0.04470061510801315,-0.003373771905899048,0.014885073527693748,-0.030538272112607956,0.008496624417603016,-0.034631162881851196,-0.04347013309597969,-0.029501015320420265,-0.044782377779483795,0
org.apache.lucene.store.Lock,6,1,2,16,14,13,16,0,5,0.8,58,0.0,0,0.0,0.6,0,0,8.5,1,0.6667,-0.015692751854658127,0.030154455453157425,-0.03076372668147087,-0.009900504723191261,-0.02991541102528572,-0.004978400655090809,-0.010104930028319359,0.04242972657084465,0.0003900051233358681,-0.042876631021499634,-0.027145493775606155,-0.034379929304122925,0.013461905531585217,0.04728323966264725,-0.0290799792855978,0.04132512956857681,0.04266025871038437,-0.0353131964802742,-0.04441606253385544,0.04734591767191887,1
org.apache.lucene.search.spans.SpanFirstQuery,13,3,0,6,30,0,1,6,11,0.416666667,176,1.0,1,0.571428571,0.192307692,2,2,12.38461538,6,1.3077,-0.020105278119444847,-0.00892715435475111,0.006903648376464844,0.02443590760231018,-0.007026118226349354,0.003282648278400302,-0.039662253111600876,0.04747577756643295,-0.04381275177001953,0.03534960001707077,0.019525688141584396,-0.0349903479218483,-0.02647588774561882,-0.03969123214483261,-0.025651395320892334,0.035352956503629684,0.04820309206843376,0.010773062705993652,0.0032020271755754948,0.047622352838516235,0
org.apache.lucene.search.TopFieldDocCollector,3,3,0,11,13,1,1,10,3,2.0,70,0.0,0,0.666666667,0.533333333,1,3,22.33333333,2,1.3333,0.03145154193043709,-0.01983167603611946,-0.04229864478111267,-0.023591673001646996,-0.019786138087511063,-0.01636725664138794,0.0040954588912427425,-0.0014858127105981112,-0.015561884269118309,-0.02997993864119053,0.04710260033607483,-0.023627687245607376,-0.03631049394607544,0.038423649966716766,0.01258847676217556,0.04313197731971741,-0.022325580939650536,-0.03446201607584953,0.004924512002617121,-0.005864882376044989,0
org.apache.lucene.index.IndexFileNameFilter,2,1,0,2,9,1,1,1,2,2.0,48,0.0,0,0.0,0.666666667,0,0,23.0,6,3.0,0.0009715437772683799,0.01072668470442295,0.0053282142616808414,0.03793347626924515,-0.022108471021056175,0.0016229867469519377,0.03503267839550972,0.011258971877396107,0.021213751286268234,0.021516388282179832,-0.006328231189399958,-0.04161287471652031,0.015221280045807362,-0.04436571151018143,-0.013304298743605614,-0.04696022346615791,-0.002310079289600253,-0.03931645676493645,0.03706987947225571,-0.024451589211821556,0
org.apache.lucene.analysis.LowerCaseTokenizer,2,5,0,3,4,1,2,1,1,2.0,9,0.0,0,0.875,0.666666667,1,1,3.5,1,0.5,-0.04827906936407089,-0.012594086118042469,-0.01276511512696743,0.018792683258652687,0.04460342600941658,0.009979510679841042,-0.010557681322097778,0.0148478327319026,-0.03401859477162361,-0.0064667523838579655,-0.00741617102175951,0.04802432656288147,-0.02904781699180603,-0.03520121052861214,0.011805742979049683,0.013173848390579224,-0.03572986274957657,-0.02938876673579216,-0.005915111396461725,-0.016514122486114502,0
org.apache.lucene.search.Hit,8,1,0,3,19,2,1,2,6,0.178571429,116,1.0,2,0.0,0.34375,0,0,13.0,2,1.0,0.04066135734319687,-0.02228667214512825,-0.0053417859598994255,0.0050318241119384766,-0.0009555697324685752,0.0057408870197832584,0.030569303780794144,-0.00010135769844055176,-0.01622982695698738,-0.0075536430813372135,0.02948649600148201,0.007570511195808649,-0.003621309995651245,0.046666234731674194,-0.02460641786456108,-0.004192048218101263,0.04587705805897713,0.03374713659286499,0.007514280267059803,-0.044412802904844284,1
org.apache.lucene.search.DisjunctionMaxQuery,14,2,0,6,38,0,1,6,11,0.384615385,318,1.0,0,0.5,0.171428571,2,5,21.57142857,6,1.5714,-0.011992519721388817,0.018143843859434128,-0.000497841858305037,-0.006006354000419378,-0.005277192685753107,-0.008358007296919823,0.003024762962013483,0.020825475454330444,-0.021263957023620605,-0.019168108701705933,-0.0002640843449626118,0.0013467788230627775,-0.0008440315723419189,-0.023927533999085426,0.02156701125204563,-0.01085959654301405,0.010517698712646961,0.0033326148986816406,0.029848385602235794,-0.0342119038105011,1
org.apache.lucene.index.FieldsWriter,4,1,0,7,38,0,2,5,0,0.888888889,224,0.5,3,0.0,0.375,0,0,53.5,2,1.0,-0.021421587094664574,-0.0466403067111969,-0.009362578392028809,-0.018541360273957253,0.045493047684431076,0.014700710773468018,-0.029890721663832664,-0.01679142750799656,-0.04951241612434387,0.009720605798065662,-0.019941842183470726,-0.013543516397476196,0.025882452726364136,0.0379951111972332,0.0219191312789917,-0.03410208225250244,0.03349320963025093,-0.04815896227955818,-0.034936439245939255,-0.04003000259399414,1
org.apache.lucene.index.SegmentTermPositions,8,2,0,5,17,0,1,5,4,0.523809524,108,1.0,1,0.611111111,0.3,1,3,12.125,1,0.875,0.00924180168658495,0.03361096233129501,-0.031986989080905914,-0.022638767957687378,-0.013192850165069103,0.006674152798950672,0.02685639262199402,0.027746861800551414,-0.04354751855134964,0.03636304661631584,-0.012511122040450573,-0.01421319879591465,-0.04429277777671814,-0.028875410556793213,0.047243036329746246,0.015437650494277477,-0.04021383449435234,0.014037007465958595,-0.03536379337310791,-0.045289427042007446,1
org.apache.lucene.search.FilteredTermEnum,9,2,2,7,14,8,5,2,6,0.5,103,1.0,2,0.384615385,0.407407407,1,2,10.22222222,2,1.0,-0.010304952040314674,0.0486677885055542,-0.034282952547073364,-0.010958599857985973,0.03500499576330185,-0.0002787470875773579,-0.03147483617067337,-0.03196762874722481,0.04470197483897209,0.03214787691831589,0.02386796474456787,-0.01631023921072483,-0.046338099986314774,0.01893443986773491,0.035802751779556274,-0.028164446353912354,-0.03932506591081619,-0.014863699674606323,-0.02465949021279812,-0.011575555428862572,0
org.apache.lucene.index.TermDocs,8,1,0,19,8,28,17,2,8,2.0,8,0.0,0,0.0,0.3,0,0,0.0,1,1.0,0.011485124006867409,-0.016433555632829666,0.012150401249527931,0.019582193344831467,-0.03135007619857788,-0.0087245162576437,-0.013812464661896229,-0.04898155853152275,-0.04919297620654106,0.00555004458874464,0.021904360502958298,0.001162451459094882,-0.02435997687280178,0.01813892088830471,0.008443129248917103,-0.04720804840326309,0.0359422042965889,0.03886576369404793,-0.03865780681371689,-0.0038224279414862394,0
org.apache.lucene.index.SegmentReader,40,2,0,29,123,576,6,26,19,0.883861237,1200,0.470588235,8,0.591397849,0.136752137,1,5,28.575,26,1.75,-0.02813396416604519,0.004767084028571844,-0.024347733706235886,-0.041058897972106934,-0.0262393057346344,-0.009308570995926857,0.0021795392967760563,0.018192226067185402,0.03434446454048157,0.033639829605817795,0.029306799173355103,0.001601445721462369,-0.0291074700653553,0.044997937977313995,-0.0032639564014971256,0.023550182580947876,-0.00712209939956665,0.028990846127271652,0.026515167206525803,-0.036486364901065826,1
org.apache.lucene.search.FieldSortedHitQueue,16,2,0,15,55,98,1,14,4,0.833333333,498,0.75,2,0.44,0.296296296,1,3,29.875,7,1.5625,-0.02234894596040249,-0.042556148022413254,0.0070188879035413265,-0.043090980499982834,-0.049583278596401215,-0.041008125990629196,-0.03386332839727402,0.033402927219867706,0.018922781571745872,0.0017808318370953202,-0.01478990912437439,-0.037141602486371994,0.0026670931838452816,0.0024994611740112305,0.0009780942928045988,0.004262977745383978,0.003931653685867786,-0.00034080148907378316,-0.040035270154476166,-0.029351364821195602,1
org.apache.lucene.analysis.PerFieldAnalyzerWrapper,4,2,0,2,13,0,0,2,4,0.166666667,57,1.0,1,0.4,0.5625,0,0,12.75,2,1.0,-0.044878650456666946,-0.020247597247362137,-0.014828771352767944,0.032513327896595,0.004869484808295965,0.00799405574798584,0.0013916969764977694,-0.01692069135606289,0.015511846169829369,0.0035583258140832186,0.029914189130067825,-0.0038760961033403873,-0.04450633004307747,0.004413777496665716,0.049619097262620926,-0.026245862245559692,-0.02608233131468296,-0.012593751773238182,0.042917244136333466,-0.004158222582191229,1
org.apache.lucene.search.BooleanQuery,22,2,0,20,60,79,12,12,19,0.742857143,439,1.0,0,0.387096774,0.119047619,2,6,18.72727273,12,1.7273,0.025604277849197388,-0.022090096026659012,-0.04595537856221199,-0.04531615972518921,0.0311684962362051,-0.02617669105529785,0.026264334097504616,-0.007890438660979271,0.048502832651138306,0.03581652045249939,0.049453772604465485,0.04190412908792496,-0.039327412843704224,-0.04793531820178032,-0.027853935956954956,-0.0040101828053593636,0.025040924549102783,0.018349111080169678,-0.01012613158673048,0.025234311819076538,1
org.apache.lucene.index.TermInfo,5,1,0,8,6,0,8,0,0,0.125,100,0.0,0,0.0,0.55,0,0,18.2,1,0.4,-0.033222220838069916,0.043738700449466705,0.03925783559679985,0.0041439831256866455,0.04001017287373543,0.04922349378466606,0.025949006900191307,0.021594088524580002,0.026888322085142136,0.03206692263484001,0.02364317700266838,0.03193095326423645,-0.03724879026412964,0.0443006232380867,0.041412532329559326,0.046892642974853516,-0.04508909583091736,-0.017235059291124344,-0.0017112612258642912,0.020834583789110184,0
org.apache.lucene.index.Term,12,1,0,58,21,0,58,0,9,0.136363636,128,0.0,0,0.0,0.291666667,1,1,9.5,4,1.1667,-0.01747310161590576,-0.01743495464324951,-0.03154044598340988,-0.019549470394849777,-0.01330292783677578,-0.02047489956021309,0.04726995900273323,0.04727208614349365,-0.0019078850746154785,-0.0014219522709026933,-0.028209101408720016,0.03958793357014656,-0.024722719565033913,0.029452145099639893,0.04556477814912796,0.028773343190550804,-0.0047407448291778564,0.027704287320375443,0.034725040197372437,-0.019403934478759766,1
org.apache.lucene.search.ConstantScoreQuery,7,2,0,8,18,9,3,6,6,0.5,89,1.0,1,0.666666667,0.265306122,2,3,11.57142857,5,1.5714,0.04535074159502983,-0.011886251159012318,-0.004882550332695246,0.01756780780851841,0.04332543537020683,-0.029609262943267822,-0.034437887370586395,-0.014664923772215843,0.04573848098516464,0.004331338219344616,-0.04339200258255005,-0.007234895136207342,0.04739732667803764,-0.03774743527173996,-0.026790494099259377,0.04658281058073044,-0.044868629425764084,0.019129538908600807,0.0033272027503699064,0.033303506672382355,1
org.apache.lucene.search.RemoteSearchable,12,4,0,12,29,0,0,12,12,0.0,113,1.0,1,0.620689655,0.21969697,0,0,8.333333333,1,0.9167,-0.022267382591962814,0.006247854325920343,0.0019573091994971037,0.0405849926173687,0.0009140014881268144,0.03615792840719223,-0.041322577744722366,0.04216768220067024,-0.00944454688578844,0.04350576922297478,-0.03808418661355972,0.008981931023299694,0.0052824318408966064,0.00023002624220680445,-0.025516266003251076,-0.0462384894490242,-0.03632108494639397,-0.039755869656801224,0.009568637236952782,0.002392333699390292,1
org.apache.lucene.index.FilterIndexReader,24,2,0,9,49,0,0,9,19,0.0,142,1.0,1,0.705128205,0.21875,1,5,4.875,1,0.9583,-0.011314654722809792,0.0023992001079022884,-0.01886141300201416,0.009226864203810692,0.046035926789045334,0.03339027613401413,-0.0052741230465471745,0.04546479508280754,0.007784479763358831,-0.009869557805359364,-0.03297474980354309,0.03236951306462288,-0.04534801095724106,-0.009483027271926403,0.038461990654468536,-0.012934302911162376,0.008030963130295277,-0.0367305763065815,0.02489040419459343,0.03686533495783806,1
org.apache.lucene.queryParser.MultiFieldQueryParser,10,2,0,9,27,15,0,9,4,0.333333333,382,1.0,0,0.842105263,0.3375,1,6,37.1,1,0.9,-0.022482668980956078,-0.019492488354444504,-0.0035220147110521793,-0.009222549386322498,0.025556087493896484,0.027252841740846634,-0.008694177493453026,0.018668467178940773,-0.010142326354980469,0.003673028899356723,-0.006832188460975885,-0.01231412310153246,-0.023584116250276566,-0.021308934316039085,0.0006351113552227616,0.00824724417179823,-0.047243546694517136,0.030381787568330765,-0.00840308703482151,-0.01487189531326294,1
org.apache.lucene.index.SegmentMergeQueue,3,2,0,5,9,3,2,3,0,2.0,47,0.0,0,0.846153846,0.555555556,1,3,14.66666667,4,1.6667,-0.037488967180252075,0.037628959864377975,-0.03480277210474014,0.010783785954117775,0.001849788473919034,0.048338383436203,0.021203357726335526,0.010335534811019897,0.013777625747025013,0.011517440900206566,0.01099926233291626,-0.013610715046525002,0.02045593224465847,0.030501067638397217,0.04468752071261406,-0.0037421942688524723,-0.006111103110015392,0.032334573566913605,-0.04232459142804146,-0.0032812177669256926,0
org.apache.lucene.util.ToStringUtils,2,1,0,15,7,1,15,0,2,2.0,21,0.0,0,0.0,0.5,0,0,9.5,2,1.0,0.02973131462931633,-0.03810343146324158,-0.019138360396027565,-0.028401661664247513,0.030908871442079544,-0.011282247491180897,-0.043897174298763275,0.038095623254776,0.04199841618537903,-0.01660117506980896,0.045583296567201614,-0.0036917985416948795,-0.01813259720802307,-0.0019234537612646818,0.0009721338865347207,-0.01752448081970215,0.014066207222640514,0.02864852547645569,0.034345049411058426,-0.04451733082532883,0
org.apache.lucene.search.ScoreDoc,1,1,1,19,2,0,19,0,1,2.0,12,0.0,0,0.0,1.0,0,0,9.0,0,0.0,-0.03250012919306755,-0.0037453710101544857,-0.011815106496214867,0.03407759591937065,0.04618296027183533,-0.004548794124275446,0.007064121775329113,0.010101783089339733,-0.01009899377822876,-0.040171705186367035,0.037205249071121216,-0.02148950658738613,0.02288259193301201,0.04544851928949356,0.01521611213684082,0.01569395139813423,0.020309144631028175,-0.013506084680557251,0.019123846665024757,0.0016881168121472,0
org.apache.lucene.analysis.LengthFilter,2,3,0,3,6,0,0,3,2,0.0,41,0.0,0,0.75,0.666666667,0,0,18.5,1,0.5,0.03284437209367752,-0.02651428058743477,-0.03160815313458443,0.03820483759045601,0.04825592041015625,0.019974594935774803,0.00013163089170120656,0.003946459386497736,-0.004807764198631048,0.03431326150894165,-0.03126497194170952,0.002538049127906561,0.021460747346282005,-0.010557067580521107,0.004469412378966808,0.018550705164670944,0.04855026677250862,0.010878801345825195,0.04750081151723862,-0.029149215668439865,0
